file,snapshot,time_s,voltage_V,variable,units_inferred,min,max,mean,negative_count,jump_ratio
sim\snapshots\2\Fi.csv,2,0.0,0.2,Fi,eV,-3.8595263957977295,0.001224749954417348,-1.7367254043612568,9,6298.043111604351
sim\snapshots\2\Fn.csv,2,0.0,0.2,Fn,eV,-3.8145740032196045,0.001224749954417348,-1.6027855301890461,9,6224.689022779661
sim\snapshots\2\Fp.csv,2,0.0,0.2,Fp,eV,-4.532957553863525,0.001224749954417348,-1.9152424479518024,9,7396.95967984306
sim\snapshots\2\G_n.csv,2,0.0,0.2,G_n,m^{-3} s^{-1},6.749999670319085e-08,1.056979900135112e+28,8.220469181101148e+26,0,1.6473096988259927e+31
sim\snapshots\2\G_p.csv,2,0.0,0.2,G_p,m^{-3} s^{-1},6.749999670319085e-08,1.056979900135112e+28,8.220469181101148e+26,0,1.6473096988259927e+31
sim\snapshots\2\H_joule_device.csv,2,0.0,0.2,H_joule_device,W m^{-3},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\2\Jn.csv,2,0.0,0.2,Jn,A m^{-2},2.2500000085301508e-08,308.41436767578125,45.03049903404746,0,503266.63933780213
sim\snapshots\2\Jn_all.csv,2,0.0,0.2,Jn_all,A m^{-2},6.749999670319085e-08,0.001224749954417348,0.00011177045040255962,0,2366.536216069146
sim\snapshots\2\Jn_diffusion.csv,2,0.0,0.2,Jn_diffusion,A m^{-2},-49427112.0,0.10358941555023193,-2778461.487702052,8,80655988908.06148
sim\snapshots\2\Jn_drift.csv,2,0.0,0.2,Jn_drift,A m^{-2},6.749999670319085e-08,49427424.0,2778503.445733685,0,80655994759.15808
sim\snapshots\2\Jn_drift_plus_diffusion.csv,2,0.0,0.2,Jn_drift_plus_diffusion,A m^{-2},6.749999670319085e-08,309.7639465332031,41.82320554902219,0,503275.87831088767
sim\snapshots\2\Jn_plus_Jp.csv,2,0.0,0.2,Jn_plus_Jp,A m^{-2},6.749999670319085e-08,308.4143981933594,138.78652845372818,0,503275.87831088767
sim\snapshots\2\Jn_x.csv,2,0.0,0.2,Jn_x,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\2\Jn_x_diffusion.csv,2,0.0,0.2,Jn_x_diffusion,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\2\Jn_x_drift.csv,2,0.0,0.2,Jn_x_drift,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\2\Jn_z.csv,2,0.0,0.2,Jn_z,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\2\Jn_z_diffusion.csv,2,0.0,0.2,Jn_z_diffusion,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\2\Jn_z_drift.csv,2,0.0,0.2,Jn_z_drift,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\2\Jp.csv,2,0.0,0.2,Jp,A m^{-2},3.37884997758664e-10,308.3771057128906,95.15796668620905,0,209888809.5974674
sim\snapshots\2\Jp_all.csv,2,0.0,0.2,Jp_all,A m^{-2},6.749999670319085e-08,0.001224749954417348,0.00011177045040255962,0,2366.536216069146
sim\snapshots\2\Jp_diffusion.csv,2,0.0,0.2,Jp_diffusion,A m^{-2},-7620672.5,0.001224749954417348,-382191.34152447234,9,10263271361597.865
sim\snapshots\2\Jp_drift.csv,2,0.0,0.2,Jp_drift,A m^{-2},-1.3495699167251587,7620979.5,382288.2937569892,1,9153727144026.807
sim\snapshots\2\Jp_drift_plus_diffusion.csv,2,0.0,0.2,Jp_drift_plus_diffusion,A m^{-2},-1.3495699167251587,308.2883605957031,96.9633874213087,1,215882434.9094872
sim\snapshots\2\Jp_x.csv,2,0.0,0.2,Jp_x,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\2\Jp_x_diffusion.csv,2,0.0,0.2,Jp_x_diffusion,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\2\Jp_x_drift.csv,2,0.0,0.2,Jp_x_drift,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\2\Jp_z.csv,2,0.0,0.2,Jp_z,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\2\Jp_z_diffusion.csv,2,0.0,0.2,Jp_z_diffusion,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\2\Jp_z_drift.csv,2,0.0,0.2,Jp_z_drift,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\2\mu_n.csv,2,0.0,0.2,mu_n,m^{2} V^{-1} s^{-1},1.000000013351432e-10,0.009999999776482582,0.0030614746856661764,0,15325.669860725033
sim\snapshots\2\mu_n_ft.csv,2,0.0,0.2,mu_n_ft,m^{2} V^{-1} s^{-1},9.999842620622701e-11,0.009999501518905163,0.0030613214448998436,0,15324.899111017643
sim\snapshots\2\mu_p.csv,2,0.0,0.2,mu_p,m^{2} V^{-1} s^{-1},1.000000013351432e-10,0.009999999776482582,0.003061478690666241,0,15325.669860725033
sim\snapshots\2\mu_p_ft.csv,2,0.0,0.2,mu_p_ft,m^{2} V^{-1} s^{-1},9.999737843324752e-11,0.009999544359743595,0.0030613278163968147,0,15324.886265190751
sim\snapshots\2\Nad.csv,2,0.0,0.2,Nad,m^{-3},-2.9999999334588925e+23,2.9999999334588925e+23,1.4999999667294463e+22,1,7.843136978355395e+29
sim\snapshots\2\Nion.csv,2,0.0,0.2,Nion,m^{-3},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\2\phi.csv,2,0.0,0.2,phi,V,-1.189023494720459,0.001224749954417348,-0.29906636959687255,10,265.75254524195043
sim\snapshots\2\Q_nfree.csv,2,0.0,0.2,Q_nfree,m^{-3},2.2500000085301508e-08,2.6470730067881974e+23,2.423265389117945e+22,0,4.319460050240172e+26
sim\snapshots\2\Q_nfree_and_ntrap.csv,2,0.0,0.2,Q_nfree_and_ntrap,m^{-3},6.749999670319085e-08,3.0069455649482084e+23,3.0648733370455622e+22,0,4.9067855883060355e+26
sim\snapshots\2\Q_ntrap.csv,2,0.0,0.2,Q_ntrap,m^{-3},6.749999670319085e-08,6.7130620016787594e+22,6.681305548654538e+21,0,1.0954490253237941e+26
sim\snapshots\2\Q_pfree.csv,2,0.0,0.2,Q_pfree,m^{-3},2.2500000085301508e-08,3.236320559297636e+23,2.7166652073774376e+22,0,4.443229724529751e+26
sim\snapshots\2\Q_pfree_and_ptrap.csv,2,0.0,0.2,Q_pfree_and_ptrap,m^{-3},6.749999670319085e-08,3.151646761407578e+23,1.6632358076021446e+22,0,4.858504984129503e+26
sim\snapshots\2\Q_ptrap.csv,2,0.0,0.2,Q_ptrap,m^{-3},6.749999670319085e-08,7.939818792702444e+17,7.801653746203306e+16,0,1.2912538076488553e+21
sim\snapshots\2\Q_total.csv,2,0.0,0.2,Q_total,m^{-3},-3.0069455649482084e+23,2.9822233250097357e+23,-1.4016374645360656e+22,4,4.9067855883060355e+26
sim\snapshots\2\R_n.csv,2,0.0,0.2,R_n,m^{-3} s^{-1},6.749999670319085e-08,8.492303219511489e+26,6.474494878030804e+25,0,1.3857886731253058e+30
sim\snapshots\2\R_nfree_to_pfree.csv,2,0.0,0.2,R_nfree_to_pfree,m^{-3} s^{-1},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\2\R_p.csv,2,0.0,0.2,R_p,m^{-3} s^{-1},6.749999670319085e-08,8.492303219511489e+26,6.47449487803106e+25,0,1.3857886731253038e+30
sim\snapshots\2\R_srh_nfree.csv,2,0.0,0.2,R_srh_nfree,m^{-3} s^{-1},6.749999670319085e-08,8.492303219511489e+26,6.474494878030804e+25,0,1.3857886731253058e+30
sim\snapshots\2\R_srh_nfree_to_ptrap.csv,2,0.0,0.2,R_srh_nfree_to_ptrap,m^{-3} s^{-1},6.749999670319085e-08,1.29375392884232e+23,1.2247182087531484e+22,0,2.1111698519214713e+26
sim\snapshots\2\R_srh_pfree.csv,2,0.0,0.2,R_srh_pfree,m^{-3} s^{-1},6.749999670319085e-08,8.492303219511489e+26,6.47449487803106e+25,0,1.3857886731253038e+30
sim\snapshots\2\R_srh_pfree_to_ntrap.csv,2,0.0,0.2,R_srh_pfree_to_ntrap,m^{-3} s^{-1},6.749999670319085e-08,8.491541737916126e+26,6.473269880013411e+25,0,1.3856644132957115e+30
sim\snapshots\2\R_ss_srh.csv,2,0.0,0.2,R_ss_srh,m^{-3} s^{-1},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\2\sigma_e.csv,2,0.0,0.2,sigma_e,S/m,6.749999670319085e-08,1.113062858581543,0.055965370919468425,0,1336573.3583685632
sim\snapshots\2\sigma_h.csv,2,0.0,0.2,sigma_h,S/m,1.0612457796699e-15,27.922775268554688,1.4007514407891202,0,37599629.64627126
sim\snapshots\2\Te.csv,2,0.0,0.2,Te,K,6.749999670319085e-08,300.0,135.00006147374773,0,489545.1681418984
sim\snapshots\2\Th.csv,2,0.0,0.2,Th,K,6.749999670319085e-08,300.0,135.00006147374773,0,489545.1681418984
sim\snapshots\2\Tl.csv,2,0.0,0.2,Tl,K,6.749999670319085e-08,300.0,135.00006147374773,0,489545.1681418984
sim\snapshots\2\T_srh_nfree_to_ntrap.csv,2,0.0,0.2,T_srh_nfree_to_ntrap,m^{-3} s^{-1},6.749999670319085e-08,8.491541737916126e+26,6.473269880013407e+25,0,1.385664413295713e+30
sim\snapshots\2\T_srh_pfree_to_ptrap.csv,2,0.0,0.2,T_srh_pfree_to_ptrap,m^{-3} s^{-1},6.749999670319085e-08,1.29375392884232e+23,1.2247182090056872e+22,0,2.1111698510964277e+26
sim\snapshots\3\boundary_x0.csv,3,0.0,0.3,boundary_x0,au,0.0,42.0,18.90000023625,0,50450448.989831276
sim\snapshots\3\boundary_x1.csv,3,0.0,0.3,boundary_x1,au,0.0,42.0,18.90000023625,0,50450448.989831276
sim\snapshots\3\boundary_y0.csv,3,0.0,0.3,boundary_y0,au,201326592.0,201326592.0,201326592.0,0,0.0
sim\snapshots\3\boundary_y1.csv,3,0.0,0.3,boundary_y1,au,201326592.0,201326592.0,201326592.0,0,0.0
sim\snapshots\3\boundary_z0.csv,3,0.0,0.3,boundary_z0,au,6.749999670319085e-08,42.0,18.90006147374772,0,68536.32230841492
sim\snapshots\3\boundary_z1.csv,3,0.0,0.3,boundary_z1,au,6.749999670319085e-08,42.0,18.90006147374772,0,68536.32230841492
sim\snapshots\3\dcharge.csv,3,0.0,0.3,dcharge,m^{-3},-2.1325886308288255e+22,3.608675553141846e+21,-8.721635840075773e+20,4,3.7105770619915792e+25
sim\snapshots\3\dn.csv,3,0.0,0.3,dn,m^{-3},-1.413039145247117e+21,2.1325886308288255e+22,1.8826086827939225e+21,1,3.7105770390257934e+25
sim\snapshots\3\dnt.csv,3,0.0,0.3,dnt,m^{-3},-1.487221417962373e+20,2.2537042733776723e+21,1.0526441038054493e+20,1,3.9203208226831043e+24
sim\snapshots\3\dp.csv,3,0.0,0.3,dp,m^{-3},6.749999670319085e-08,1.6501479516861463e+22,1.0104450624766652e+21,0,2.103869829772322e+25
sim\snapshots\3\dphi.csv,3,0.0,0.3,dphi,V,-2.4758195877075195,0.001224749954417348,-0.5903078156206696,9,552.772842841679
sim\snapshots\3\dpt.csv,3,0.0,0.3,dpt,m^{-3},6.749999670319085e-08,1.5834058361667584e+17,9070344400751488.0,0,2.5036859630014903e+20
sim\snapshots\3\Ec.csv,3,0.0,0.3,Ec,eV,-3.657996416091919,0.001224749954417348,-1.4355024243388264,9,5969.183017973387
sim\snapshots\3\Efield_y.csv,3,0.0,0.3,Efield_y,au,6.749999670319085e-08,1566403.875,554124.9350975577,0,1158931291.857246
sim\snapshots\3\Eg.csv,3,0.0,0.3,Eg,eV,6.749999670319085e-08,1.600000023841858,0.7158016358818919,0,2610.90617804632
sim\snapshots\3\epsilon_r.csv,3,0.0,0.3,epsilon_r,au,6.749999670319085e-08,20.0,4.849502954384318,0,32636.343206334936
sim\snapshots\3\Ev.csv,3,0.0,0.3,Ev,eV,-5.257996082305908,0.001224749954417348,-2.1512425089869587,9,8580.090044355986
sim\snapshots\3\Fi.csv,3,0.0,0.3,Fi,eV,-3.8595263957977295,0.001224749954417348,-1.7367254043612568,9,6298.043111604351
sim\snapshots\3\Fn.csv,3,0.0,0.3,Fn,eV,-3.814645290374756,0.001224749954417348,-1.6202191139254658,9,6224.805350387851
sim\snapshots\3\Fp.csv,3,0.0,0.3,Fp,eV,-4.533029079437256,0.001224749954417348,-1.9396407986674398,9,7397.076396506795
sim\snapshots\3\G_n.csv,3,0.0,0.3,G_n,m^{-3} s^{-1},6.749999670319085e-08,1.056979900135112e+28,8.220469181101148e+26,0,1.6473096988259927e+31
sim\snapshots\3\G_p.csv,3,0.0,0.3,G_p,m^{-3} s^{-1},6.749999670319085e-08,1.056979900135112e+28,8.220469181101148e+26,0,1.6473096988259927e+31
sim\snapshots\3\H_joule_device.csv,3,0.0,0.3,H_joule_device,W m^{-3},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\3\Jn.csv,3,0.0,0.3,Jn,A m^{-2},2.2500000085301508e-08,307.95123291015625,44.98838841364227,0,502510.90192033595
sim\snapshots\3\Jn_all.csv,3,0.0,0.3,Jn_all,A m^{-2},6.749999670319085e-08,0.001224749954417348,0.00011177045040255962,0,2366.536216069146
sim\snapshots\3\Jn_diffusion.csv,3,0.0,0.3,Jn_diffusion,A m^{-2},-49340540.0,0.10364188998937607,-2791321.302277884,8,80514719239.84464
sim\snapshots\3\Jn_drift.csv,3,0.0,0.3,Jn_drift,A m^{-2},6.749999670319085e-08,49340852.0,2791363.2120495304,0,80514725846.70499
sim\snapshots\3\Jn_drift_plus_diffusion.csv,3,0.0,0.3,Jn_drift_plus_diffusion,A m^{-2},6.749999670319085e-08,309.5323791503906,41.78846364592575,0,502520.12701964297
sim\snapshots\3\Jn_plus_Jp.csv,3,0.0,0.3,Jn_plus_Jp,A m^{-2},6.749999670319085e-08,307.95123291015625,138.57811628331802,0,502520.12701964297
sim\snapshots\3\Jn_x.csv,3,0.0,0.3,Jn_x,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\3\Jn_x_diffusion.csv,3,0.0,0.3,Jn_x_diffusion,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\3\Jn_x_drift.csv,3,0.0,0.3,Jn_x_drift,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\3\Jn_z.csv,3,0.0,0.3,Jn_z,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\3\Jn_z_diffusion.csv,3,0.0,0.3,Jn_z_diffusion,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\3\Jn_z_drift.csv,3,0.0,0.3,Jn_z_drift,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\3\Jp.csv,3,0.0,0.3,Jp,A m^{-2},3.373050172505998e-10,307.9139709472656,94.98955404416255,0,209888809.5974674
sim\snapshots\3\Jp_all.csv,3,0.0,0.3,Jp_all,A m^{-2},6.749999670319085e-08,0.001224749954417348,0.00011177045040255962,0,2366.536216069146
sim\snapshots\3\Jp_diffusion.csv,3,0.0,0.3,Jp_diffusion,A m^{-2},-7834291.0,0.001224749954417348,-393895.1583838846,9,10550975172410.93
sim\snapshots\3\Jp_drift.csv,3,0.0,0.3,Jp_drift,A m^{-2},-1.5811363458633423,7834597.5,393991.9351098811,1,9410327800955.336
sim\snapshots\3\Jp_drift_plus_diffusion.csv,3,0.0,0.3,Jp_drift_plus_diffusion,A m^{-2},-1.5811363458633423,307.8252258300781,96.78971345776188,1,215604274.74778065
sim\snapshots\3\Jp_x.csv,3,0.0,0.3,Jp_x,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\3\Jp_x_diffusion.csv,3,0.0,0.3,Jp_x_diffusion,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\3\Jp_x_drift.csv,3,0.0,0.3,Jp_x_drift,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\3\Jp_z.csv,3,0.0,0.3,Jp_z,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\3\Jp_z_diffusion.csv,3,0.0,0.3,Jp_z_diffusion,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\3\Jp_z_drift.csv,3,0.0,0.3,Jp_z_drift,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\3\mu_n.csv,3,0.0,0.3,mu_n,m^{2} V^{-1} s^{-1},1.000000013351432e-10,0.009999999776482582,0.0030614746856661764,0,15325.669860725033
sim\snapshots\3\mu_n_ft.csv,3,0.0,0.3,mu_n_ft,m^{2} V^{-1} s^{-1},9.999842620622701e-11,0.009999503381550312,0.0030613216778164628,0,15324.899111017643
sim\snapshots\3\mu_p.csv,3,0.0,0.3,mu_p,m^{2} V^{-1} s^{-1},1.000000013351432e-10,0.009999999776482582,0.003061478690666241,0,15325.669860725033
sim\snapshots\3\mu_p_ft.csv,3,0.0,0.3,mu_p_ft,m^{2} V^{-1} s^{-1},9.999738537214142e-11,0.00999954529106617,0.0030613280492274584,0,15324.887692505019
sim\snapshots\3\Nad.csv,3,0.0,0.3,Nad,m^{-3},-2.9999999334588925e+23,2.9999999334588925e+23,1.4999999667294463e+22,1,7.843136978355395e+29
sim\snapshots\3\Nion.csv,3,0.0,0.3,Nion,m^{-3},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\3\phi.csv,3,0.0,0.3,phi,V,-1.0890295505523682,0.001224749954417348,-0.2773974965468764,10,252.47928359215805
sim\snapshots\3\Q_nfree.csv,3,0.0,0.3,Q_nfree,m^{-3},2.2500000085301508e-08,2.6472484670296797e+23,2.4271443718458877e+22,0,4.319746364029609e+26
sim\snapshots\3\Q_nfree_and_ntrap.csv,3,0.0,0.3,Q_nfree_and_ntrap,m^{-3},6.749999670319085e-08,3.0069952846880946e+23,3.0684436592411642e+22,0,4.906866721834348e+26
sim\snapshots\3\Q_ntrap.csv,3,0.0,0.3,Q_ntrap,m^{-3},6.749999670319085e-08,6.713114243434437e+22,6.683498830158033e+21,0,1.095457550223508e+26
sim\snapshots\3\Q_pfree.csv,3,0.0,0.3,Q_pfree,m^{-3},2.2500000085301508e-08,3.236443417495471e+23,2.7199137371106824e+22,0,4.444053861888508e+26
sim\snapshots\3\Q_pfree_and_ptrap.csv,3,0.0,0.3,Q_pfree_and_ptrap,m^{-3},6.749999670319085e-08,3.1519367932235804e+23,1.6675686254801056e+22,0,4.8461327457312265e+26
sim\snapshots\3\Q_ptrap.csv,3,0.0,0.3,Q_ptrap,m^{-3},6.749999670319085e-08,8.284238061324206e+17,7.986685071759856e+16,0,1.3433799858254992e+21
sim\snapshots\3\Q_total.csv,3,0.0,0.3,Q_total,m^{-3},-3.0069952846880946e+23,2.9824086931703983e+23,-1.4008750527799957e+22,4,4.906866721834348e+26
sim\snapshots\3\R_n.csv,3,0.0,0.3,R_n,m^{-3} s^{-1},6.749999670319085e-08,9.134669023301936e+26,6.795679704419186e+25,0,1.490611031848329e+30
sim\snapshots\3\R_nfree_to_pfree.csv,3,0.0,0.3,R_nfree_to_pfree,m^{-3} s^{-1},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\3\R_p.csv,3,0.0,0.3,R_p,m^{-3} s^{-1},6.749999670319085e-08,9.134669023301936e+26,6.795679704418881e+25,0,1.4906110318483232e+30
sim\snapshots\3\R_srh_nfree.csv,3,0.0,0.3,R_srh_nfree,m^{-3} s^{-1},6.749999670319085e-08,9.134669023301936e+26,6.795679704419186e+25,0,1.490611031848329e+30
sim\snapshots\3\R_srh_nfree_to_ptrap.csv,3,0.0,0.3,R_srh_nfree_to_ptrap,m^{-3} s^{-1},6.749999670319085e-08,1.2946059198198259e+23,1.2536566822342297e+22,0,2.112560128220346e+26
sim\snapshots\3\R_srh_pfree.csv,3,0.0,0.3,R_srh_pfree,m^{-3} s^{-1},6.749999670319085e-08,9.134669023301936e+26,6.795679704418881e+25,0,1.4906110318483232e+30
sim\snapshots\3\R_srh_pfree_to_ntrap.csv,3,0.0,0.3,R_srh_pfree_to_ntrap,m^{-3} s^{-1},6.749999670319085e-08,9.133851463604589e+26,6.794426241391753e+25,0,1.4904776211272068e+30
sim\snapshots\3\R_ss_srh.csv,3,0.0,0.3,R_ss_srh,m^{-3} s^{-1},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\3\sigma_e.csv,3,0.0,0.3,sigma_e,S/m,6.749999670319085e-08,1.5611565113067627,0.07876036355527774,0,1874823.2744105952
sim\snapshots\3\sigma_h.csv,3,0.0,0.3,sigma_h,S/m,1.0612375210986643e-15,29.18393898010254,1.467844484620239,0,39298165.95917387
sim\snapshots\3\Te.csv,3,0.0,0.3,Te,K,6.749999670319085e-08,300.0,135.00006147374773,0,489545.1681418984
sim\snapshots\3\Th.csv,3,0.0,0.3,Th,K,6.749999670319085e-08,300.0,135.00006147374773,0,489545.1681418984
sim\snapshots\3\Tl.csv,3,0.0,0.3,Tl,K,6.749999670319085e-08,300.0,135.00006147374773,0,489545.1681418984
sim\snapshots\3\T_srh_nfree_to_ntrap.csv,3,0.0,0.3,T_srh_nfree_to_ntrap,m^{-3} s^{-1},6.749999670319085e-08,9.133851463604589e+26,6.794426241391734e+25,0,1.4904776211272124e+30
sim\snapshots\3\T_srh_pfree_to_ptrap.csv,3,0.0,0.3,T_srh_pfree_to_ptrap,m^{-3} s^{-1},6.749999670319085e-08,1.2946059198198259e+23,1.2536566819113744e+22,0,2.1125601292661168e+26
sim\snapshots\4\boundary_x0.csv,4,0.0,0.4,boundary_x0,au,0.0,42.0,18.90000023625,0,50450448.989831276
sim\snapshots\4\boundary_x1.csv,4,0.0,0.4,boundary_x1,au,0.0,42.0,18.90000023625,0,50450448.989831276
sim\snapshots\4\boundary_y0.csv,4,0.0,0.4,boundary_y0,au,201326592.0,201326592.0,201326592.0,0,0.0
sim\snapshots\4\boundary_y1.csv,4,0.0,0.4,boundary_y1,au,201326592.0,201326592.0,201326592.0,0,0.0
sim\snapshots\4\boundary_z0.csv,4,0.0,0.4,boundary_z0,au,6.749999670319085e-08,42.0,18.90006147374772,0,68536.32230841492
sim\snapshots\4\boundary_z1.csv,4,0.0,0.4,boundary_z1,au,6.749999670319085e-08,42.0,18.90006147374772,0,68536.32230841492
sim\snapshots\4\dcharge.csv,4,0.0,0.4,dcharge,m^{-3},-2.1690331100933958e+22,4.344180363335905e+21,-8.669424242715882e+20,5,3.769255425719593e+25
sim\snapshots\4\dn.csv,4,0.0,0.4,dn,m^{-3},-1.4081834204238814e+21,2.1690331100933958e+22,1.9201263125266524e+21,1,3.769255402753807e+25
sim\snapshots\4\dnt.csv,4,0.0,0.4,dnt,m^{-3},-1.482142905695071e+20,2.2917809415896946e+21,1.0719454800931697e+20,1,3.9816262656222795e+24
sim\snapshots\4\dp.csv,4,0.0,0.4,dp,m^{-3},6.749999670319085e-08,1.6527670200494436e+22,1.0531838845042435e+21,0,1.988122728316172e+25
sim\snapshots\4\dphi.csv,4,0.0,0.4,dphi,V,-2.375833034515381,0.001224749954417348,-0.568884742507705,9,527.7448995812606
sim\snapshots\4\dpt.csv,4,0.0,0.4,dpt,m^{-3},6.749999670319085e-08,1.904776076895191e+17,1.091206851010281e+16,0,2.9539735764245624e+20
sim\snapshots\4\Ec.csv,4,0.0,0.4,Ec,eV,-3.658083438873291,0.001224749954417348,-1.4569254900012105,9,5969.325023247599
sim\snapshots\4\Efield_y.csv,4,0.0,0.4,Efield_y,au,6.749999670319085e-08,1422484.875,494049.4638804525,0,1042089904.0630509
sim\snapshots\4\Eg.csv,4,0.0,0.4,Eg,eV,6.749999670319085e-08,1.600000023841858,0.7158016358818919,0,2610.90617804632
sim\snapshots\4\epsilon_r.csv,4,0.0,0.4,epsilon_r,au,6.749999670319085e-08,20.0,4.849502954384318,0,32636.343206334936
sim\snapshots\4\Ev.csv,4,0.0,0.4,Ev,eV,-5.258083343505859,0.001224749954417348,-2.1726656580958457,9,8580.232438685744
sim\snapshots\4\Fi.csv,4,0.0,0.4,Fi,eV,-3.8595263957977295,0.001224749954417348,-1.7367254043612568,9,6298.043111604351
sim\snapshots\4\Fn.csv,4,0.0,0.4,Fn,eV,-3.814732074737549,0.001224749954417348,-1.636534836390981,9,6224.946966606517
sim\snapshots\4\Fp.csv,4,0.0,0.4,Fp,eV,-4.533116340637207,0.001224749954417348,-1.9646094704661459,9,7397.218790836553
sim\snapshots\4\G_n.csv,4,0.0,0.4,G_n,m^{-3} s^{-1},6.749999670319085e-08,1.056979900135112e+28,8.220469181101148e+26,0,1.6473096988259927e+31
sim\snapshots\4\G_p.csv,4,0.0,0.4,G_p,m^{-3} s^{-1},6.749999670319085e-08,1.056979900135112e+28,8.220469181101148e+26,0,1.6473096988259927e+31
sim\snapshots\4\H_joule_device.csv,4,0.0,0.4,H_joule_device,W m^{-3},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\4\Jn.csv,4,0.0,0.4,Jn,A m^{-2},2.2500000085301508e-08,307.3891296386719,44.93728076234222,0,501593.66895431664
sim\snapshots\4\Jn_all.csv,4,0.0,0.4,Jn_all,A m^{-2},6.749999670319085e-08,0.001224749954417348,0.00011177045040255962,0,2366.536216069146
sim\snapshots\4\Jn_diffusion.csv,4,0.0,0.4,Jn_diffusion,A m^{-2},-49252676.0,0.10369277745485306,-2803224.552807634,8,80371341257.8692
sim\snapshots\4\Jn_drift.csv,4,0.0,0.4,Jn_drift,A m^{-2},6.749999670319085e-08,49252988.0,2803266.4346688488,0,80371348781.9607
sim\snapshots\4\Jn_drift_plus_diffusion.csv,4,0.0,0.4,Jn_drift_plus_diffusion,A m^{-2},6.749999670319085e-08,309.2513122558594,41.74629729812407,0,501602.87721512024
sim\snapshots\4\Jn_plus_Jp.csv,4,0.0,0.4,Jn_plus_Jp,A m^{-2},6.749999670319085e-08,307.38916015625,138.32517133702896,0,501602.87721512024
sim\snapshots\4\Jn_x.csv,4,0.0,0.4,Jn_x,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\4\Jn_x_diffusion.csv,4,0.0,0.4,Jn_x_diffusion,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\4\Jn_x_drift.csv,4,0.0,0.4,Jn_x_drift,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\4\Jn_z.csv,4,0.0,0.4,Jn_z,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\4\Jn_z_diffusion.csv,4,0.0,0.4,Jn_z_diffusion,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
